"TraceType";"Single"
"TriggerType";""
"SamplePeriod";"0:0:1:0:0"
"SampleRate";"1"
"ExternalFileStorage";"False"
"MaxSamplesPerFile";"4500"
"MaxDataSetSize";"100"
"TargetDirectory";"C:\OMRON\Data\DataTrace\"
"FilePrefix";""

"SampleTimingType";"interval"
"TaskName";"BaseControl"
"SamplingInterval";"50"
"Triggers";"False:::"
"PostTriggerDataRatio";"100"
"StartOnRun";"False"
"EnableRealTimeDisplay";"False"
"BehaviorWhenMax";"Stop"

"TriggerRecordTime";"1771291295134448729"
"StartRawTime";"1771291295204448456"
"Index";"Date";"ClockTime";"RawTime";"TraceSampID";"Voltage_L1_N:REAL";"Voltage_L2_N:REAL";"Voltage_L3_N:REAL";"Current_L1:REAL";"Current_L2:REAL";"Current_L3:REAL";"Total_Active_Power:REAL";"Total_Consumed_Energy:REAL";"InvOutCurrent_Real:REAL";"Machine.IMotor:REAL";"KesmeZamani_s:INT";"KesilenAlan_m2:REAL";"AutoPar.SawDiameter:REAL";"AutoPar.SawThickness:REAL";"AutoPar.SawTooth:DINT";"Malzeme.D_H1:REAL";"Malzeme.W1:REAL";"Z_Kafa_HMI:LREAL";"Kafa.Act.Pos:LREAL";"Kafa.Act.Trq:LREAL";"Kafa.Act.Vel:LREAL";"CurrentF:REAL";"CurrentS:REAL";"AutoPar.FeedRate1:REAL";"AutoPar.FeedRate2:REAL";"AutoPar.PeripSpeed:REAL";"KafaCurrent_1_abs:LREAL";"Z_Accelerometer:REAL";"X_Accelerometer:REAL";"Y_Accelerometer:REAL";"KesmeZamani_min:INT"
"24";"2026-02-17";"01:21:36.60";"1771291296604461582";"";"227.199997";"227.100006";"227.5";"21.8799992";"22.3799992";"22.0400009";"10880";"20094";"17.4796791";"26.8923092";"3";"2.27685094";"899.999878";"4.19999981";"60";"292";"115";"-12.2469482421875";"437.74058716637802";"-2.2000000000000002";"-3.1010593686744401";"3.09468102";"125";"0.0700000003";"3.09468102";"125";"0.094299999999999995";"47.4571419";"48.0349197";"44.3841286";"0"
"25";"2026-02-17";"01:21:36.70";"1771291296704462543";"";"227.199997";"227.100006";"227.5";"21.8799992";"22.3799992";"22.0400009";"10880";"20094";"17.5958195";"27.0769196";"3";"2.27685094";"899.999878";"4.19999981";"60";"292";"115";"-12.5565490722656";"437.431049346924";"-2.5";"-3.0827522277832";"3.09468102";"125";"0.0700000003";"3.09468102";"125";"0.098400000000000001";"47.9111099";"48.1745987";"44.5460281";"0"
"26";"2026-02-17";"01:21:36.80";"1771291296804463026";"";"227.199997";"227.100006";"227.5";"21.8799992";"22.3799992";"22.0400009";"10880";"20098";"17.5958195";"27.0769196";"3";"2.27685094";"899.999878";"4.19999981";"60";"292";"115";"-12.8662109375";"437.12136132376497";"-2.3999999999999999";"-3.0861582074805902";"3.09468102";"125";"0.0700000003";"3.09468102";"125";"0.086099999999999996";"47.6412697";"48.1841316";"44.4444504";"0"
"27";"2026-02-17";"01:21:36.90";"1771291296904464420";"";"227.199997";"227.100006";"227.5";"21.8799992";"22.3799992";"22.0400009";"10880";"20098";"17.5958195";"27.0769196";"3";"2.27685094";"899.999878";"4.19999981";"60";"292";"115";"-13.1754760742188";"436.81210092135802";"-2.5";"-3.0867542539567698";"3.09468102";"125";"0.0700000003";"3.09468102";"125";"0.098400000000000001";"47.5523796";"48.0952415";"44.3968315";"0"
"28";"2026-02-17";"01:21:37.00";"1771291297004467642";"";"227.199997";"227.100006";"227.5";"21.8799992";"22.3799992";"22.0400009";"10880";"20098";"17.5958195";"27.0769196";"3";"2.27685094";"899.999878";"4.19999981";"60";"292";"115";"-13.4848937988281";"436.502701214382";"-2.2999999999999998";"-3.0939919607817501";"3.09468102";"125";"0.0700000003";"3.09468102";"125";"0.10249999999999999";"47.8095207";"48.1523819";"44.9841309";"0"
"29";"2026-02-17";"01:21:37.10";"1771291297104465984";"";"227.199997";"227.100006";"227.5";"21.8799992";"22.3799992";"22.0400009";"10880";"20098";"17.5958195";"27.0769196";"3";"2.27685094";"899.999878";"4.19999981";"60";"292";"115";"-13.7943420410156";"436.193211419242";"-2.2999999999999998";"-3.1002078737572001";"3.09468102";"125";"0.0700000003";"3.09468102";"125";"0.094299999999999995";"47.6603203";"48.3714294";"44.6380997";"0"
"30";"2026-02-17";"01:21:37.20";"1771291297204467211";"";"227.199997";"227.100006";"227.5";"21.8799992";"22.3799992";"22.0400009";"10880";"20098";"17.5377502";"26.9846191";"3";"2.27685094";"899.999878";"4.19999981";"60";"292";"115";"-14.1037292480469";"435.88384270668001";"-2.6000000000000001";"-3.0931404658645101";"3.09468102";"125";"0.0700000003";"3.09468102";"125";"0.1066";"47.5460281";"48.1111107";"44.4253998";"0"
"31";"2026-02-17";"01:21:37.30";"1771291297304468025";"";"227.199997";"227.100006";"227.5";"21.8799992";"22.3799992";"22.0400009";"10880";"20098";"17.5958195";"27.0769196";"3";"2.27685094";"899.999878";"4.19999981";"60";"292";"115";"-14.413330078125";"435.57423983301402";"-2.7999999999999998";"-3.0917780739798699";"3.09468102";"125";"0.0700000003";"3.09468102";"125";"0.11070000000000001";"47.6793709";"48.2603188";"44.4571419";"0"
"32";"2026-02-17";"01:21:37.40";"1771291297404468924";"";"227.199997";"227.100006";"227.5";"21.8799992";"22.3799992";"22.0400009";"10880";"20098";"17.5377502";"26.9846191";"4";"2.27685094";"899.999878";"4.19999981";"60";"292";"115";"-14.722900390625";"435.26472006525302";"-2.5";"-3.0783244541794401";"3.09468102";"125";"0.0700000003";"3.09468102";"125";"0.1066";"47.6825409";"48.1841316";"44.466671";"0"
"33";"2026-02-17";"01:21:37.50";"1771291297504471908";"";"227.199997";"227.100006";"227.5";"21.8799992";"22.3799992";"22.0400009";"10880";"20098";"17.4216003";"26.7999992";"4";"2.27685094";"899.999878";"4.19999981";"60";"292";"115";"-15.0323486328125";"434.95523571968101";"-2.2999999999999998";"-3.0916077750191602";"3.09468102";"125";"0.0700000003";"3.09468102";"125";"0.098400000000000001";"47.69524";"48.0539703";"44.4507904";"0"
"34";"2026-02-17";"01:21:37.60";"1771291297604470438";"";"227.199997";"227.100006";"227.5";"21.8799992";"22.3799992";"22.0400009";"10880";"20098";"17.5958195";"27.0769196";"4";"2.27685094";"899.999878";"4.19999981";"60";"292";"115";"-15.3417358398438";"434.64578832898798";"-2.2999999999999998";"-3.10233661107873";"3.09468102";"125";"0.0700000003";"3.09468102";"125";"0.094299999999999995";"47.5872993";"48.0984116";"44.4507904";"0"
"35";"2026-02-17";"01:21:37.70";"1771291297704471372";"";"227.199997";"227.100006";"227.5";"21.8799992";"22.3799992";"22.0400009";"10880";"20098";"17.5958195";"27.0769196";"4";"2.27685094";"899.999878";"4.19999981";"60";"292";"115";"-15.6511535644531";"434.33638623782599";"-2.6000000000000001";"-3.1004633222551101";"3.09468102";"125";"0.0700000003";"3.09468102";"125";"0.1066";"47.2095299";"48.1206398";"44.0476189";"0"
"36";"2026-02-17";"01:21:37.80";"1771291297804472531";"";"227.699997";"227.800003";"228.199997";"13.8599997";"14.3199997";"13.9200001";"7392";"20098";"17.5958195";"27.0769196";"4";"2.27685094";"899.999878";"4.19999981";"60";"292";"115";"-15.960693359375";"434.02686561857001";"-2.7000000000000002";"-3.0878611973435";"3.09468102";"125";"0.0700000003";"3.09468102";"125";"0.1066";"47.6254005";"48.5777817";"44.530159";"0"
"37";"2026-02-17";"01:21:37.90";"1771291297904473153";"";"227.699997";"227.800003";"228.199997";"13.8599997";"14.3199997";"13.9200001";"7392";"20098";"17.5958195";"27.0769196";"4";"2.27685094";"899.999878";"4.19999981";"60";"292";"115";"-16.2703247070313";"433.71729186603";"-2.5";"-3.0781541551902998";"3.09468102";"125";"0.0700000003";"3.09468102";"125";"0.098400000000000001";"47.831749";"48.3174591";"44.5809517";"0"
"38";"2026-02-17";"01:21:38.00";"1771291298004476965";"";"227.699997";"227.800003";"228.199997";"13.8599997";"14.3199997";"13.9200001";"7392";"20098";"17.5377502";"26.9846191";"4";"2.27685094";"899.999878";"4.19999981";"60";"292";"115";"-16.5794982910156";"433.40807216508102";"-2.3999999999999999";"-3.09578010012501";"3.09468102";"125";"0.0700000003";"3.09468102";"125";"0.10249999999999999";"47.5841293";"48.4444504";"44.5968208";"0"
"39";"2026-02-17";"01:21:38.10";"1771291298104475359";"";"227.699997";"227.800003";"228.199997";"13.8599997";"14.3199997";"13.9200001";"7392";"20098";"17.5958195";"27.0769196";"4";"2.27685094";"899.999878";"4.19999981";"60";"292";"115";"-16.8887634277344";"433.09880852699303";"-2.7999999999999998";"-3.09526920318604";"3.09468102";"125";"0.0700000003";"3.09468102";"125";"0.11890000000000001";"47.4317513";"48.0539703";"44.3968315";"0"
"40";"2026-02-17";"01:21:38.20";"1771291298204476264";"";"227.699997";"227.800003";"228.199997";"13.8599997";"14.3199997";"13.9200001";"7392";"20098";"17.5958195";"27.0769196";"4";"2.27685094";"899.999878";"4.19999981";"60";"292";"115";"-17.19873046875";"432.78878229004999";"-2.3999999999999999";"-3.10208116258082";"3.09468102";"125";"0.0700000003";"3.09468102";"125";"0.094299999999999995";"47.5460281";"48.00317";"44.4825401";"0"
"41";"2026-02-17";"01:21:38.30";"1771291298304477052";"";"227.699997";"227.800003";"228.199997";"13.8599997";"14.3199997";"13.9200001";"7392";"20098";"17.5377502";"26.9846191";"4";"2.27685094";"899.999878";"4.19999981";"60";"292";"115";"-17.50830078125";"432.47925383704103";"-2.2000000000000002";"-3.0909265790626299";"3.09468102";"125";"0.0700000003";"3.09468102";"125";"0.077899999999999997";"47.7682495";"48.2634888";"44.6031799";"0"
"42";"2026-02-17";"01:21:38.40";"1771291298404478141";"";"227.699997";"227.800003";"228.199997";"13.8599997";"14.3199997";"13.9200001";"7392";"20098";"17.4796791";"26.8923092";"5";"2.27685094";"899.999878";"4.19999981";"60";"292";"115";"-17.8175048828125";"432.170086758477";"-2.5";"-3.0833482742309601";"3.09468102";"125";"0.0700000003";"3.09468102";"125";"0.098400000000000001";"47.6317482";"48.3238106";"44.6920586";"0"
"43";"2026-02-17";"01:21:38.50";"1771291298504478985";"";"227.699997";"227.800003";"228.199997";"13.8599997";"14.3199997";"13.9200001";"7392";"20098";"17.4796791";"26.8923092";"5";"2.27685094";"899.999878";"4.19999981";"60";"292";"115";"-18.1268310546875";"431.86076368604398";"-2.5";"-3.0885423932716098";"3.09468102";"125";"0.0700000003";"3.09468102";"125";"0.11070000000000001";"47.5396805";"48.1745987";"44.4222183";"0"
"44";"2026-02-17";"01:21:38.60";"1771291298604482816";"";"227.699997";"227.800003";"228.199997";"13.8599997";"14.3199997";"13.9200001";"7392";"20098";"17.5958195";"27.0769196";"5";"2.27685094";"899.999878";"4.19999981";"60";"292";"115";"-18.4362487792969";"431.55128717422502";"-2.6000000000000001";"-3.1013999666527101";"3.09468102";"125";"0.0700000003";"3.09468102";"125";"0.11070000000000001";"47.8095207";"48.2317505";"43.8254013";"0"
"45";"2026-02-17";"01:21:38.70";"1771291298704481040";"";"227.699997";"227.800003";"228.199997";"13.8599997";"14.3199997";"13.9200001";"7392";"20098";"17.7119598";"27.2461491";"5";"2.27685094";"899.999878";"4.19999981";"60";"292";"115";"-18.7457580566406";"431.24176638466997";"-2.7999999999999998";"-3.0981642859160301";"3.09468102";"125";"0.0700000003";"3.09468102";"125";"0.11070000000000001";"47.7904816";"48.1428604";"44.3968315";"0"
"46";"2026-02-17";"01:21:38.80";"1771291298804481688";"";"227.699997";"227.800003";"228.199997";"13.8599997";"14.3199997";"13.9200001";"7392";"20102";"17.8861809";"27.5230808";"5";"2.27685094";"899.999878";"4.19999981";"60";"292";"115";"-19.055419921875";"430.93209062303799";"-2.2999999999999998";"-3.1014851161330599";"3.09468102";"125";"0.0700000003";"3.09468102";"125";"0.090200000000000002";"48.5841293";"47.7523804";"45.5396805";"0"
"47";"2026-02-17";"01:21:38.90";"1771291298904482694";"";"227.699997";"227.800003";"228.199997";"13.8599997";"14.3199997";"13.9200001";"7392";"20102";"17.7700291";"27.3384609";"5";"2.27685094";"899.999878";"4.19999981";"60";"292";"115";"-19.3648071289063";"430.62287415776899";"-3";"-3.0700649533912401";"3.09468102";"125";"0.0700000003";"3.09468102";"125";"0.12709999999999999";"47.7460289";"48.3650818";"44.2952385";"0"
"48";"2026-02-17";"01:21:39.00";"1771291299004484112";"";"227.699997";"227.800003";"228.199997";"13.8599997";"14.3199997";"13.9200001";"7392";"20102";"18.0023193";"27.6923103";"5";"2.27685094";"899.999878";"4.19999981";"60";"292";"115";"-19.67431640625";"430.31333446502703";"-3";"-3.0755996704101598";"3.09468102";"125";"0.0700000003";"3.09468102";"125";"0.123";"47.9492111";"48.1745987";"44.3682594";"0"
"49";"2026-02-17";"01:21:39.10";"1771291299104484560";"";"227.699997";"227.800003";"228.199997";"13.8599997";"14.3199997";"13.9200001";"7392";"20102";"18.1184692";"27.8769207";"5";"2.27685094";"899.999878";"4.19999981";"60";"292";"115";"-19.9836730957031";"430.00378455434497";"-2.3999999999999999";"-3.1226021903023602";"3.09468102";"125";"0.0700000003";"3.09468102";"125";"0.10249999999999999";"47.3396797";"48.0444489";"44.4190483";"0"
"50";"2026-02-17";"01:21:39.20";"1771291299204485651";"";"227.699997";"227.800003";"228.199997";"13.8599997";"14.3199997";"13.9200001";"7392";"20102";"18.2926807";"28.1384602";"5";"2.27685094";"899.999878";"4.19999981";"60";"292";"115";"-20.2931823730469";"429.694321836744";"-2.6000000000000001";"-3.1071901321411102";"3.09468102";"125";"0.0700000003";"3.09468102";"125";"0.1066";"47.4412689";"48.0539703";"44.1238098";"0"
"51";"2026-02-17";"01:21:39.30";"1771291299304486496";"";"227.699997";"227.800003";"228.199997";"13.8599997";"14.3199997";"13.9200001";"7392";"20102";"18.2926807";"28.1384602";"5";"2.27685094";"899.999878";"4.19999981";"60";"292";"115";"-20.6029052734375";"429.38472662653197";"-2.8999999999999999";"-3.07278973716052";"3.09468102";"125";"0.0700000003";"3.09468102";"125";"0.1066";"47.4253998";"48.0381012";"44.7460289";"0"
"52";"2026-02-17";"01:21:39.40";"1771291299404487075";"";"227.699997";"227.800003";"228.199997";"13.8599997";"14.3199997";"13.9200001";"7392";"20102";"18.5249691";"28.4923096";"6";"2.27685094";"899.999878";"4.19999981";"60";"292";"115";"-20.9121704101563";"429.07545038631997";"-2.8999999999999999";"-3.0787502016380599";"3.09468102";"125";"0.0700000003";"3.09468102";"125";"0.11890000000000001";"47.5047607";"48.2158699";"44.30159";"0"
"53";"2026-02-17";"01:21:39.50";"1771291299504488462";"";"227.699997";"227.800003";"228.199997";"13.8599997";"14.3199997";"13.9200001";"7392";"20102";"18.6411209";"28.6769199";"6";"2.27685094";"899.999878";"4.19999981";"60";"292";"115";"-21.2214660644531";"428.76607963017102";"-2.7000000000000002";"-3.10667923517371";"3.09468102";"125";"0.0700000003";"3.09468102";"125";"0.11890000000000001";"47.3269806";"47.99683";"44.4793701";"0"
"54";"2026-02-17";"01:21:39.60";"1771291299604490368";"";"227.699997";"227.800003";"228.199997";"13.8599997";"14.3199997";"13.9200001";"7392";"20102";"18.6991901";"28.7692299";"6";"2.27685094";"899.999878";"4.19999981";"60";"292";"115";"-21.5308837890625";"428.45663155828203";"-2.8999999999999999";"-3.1116179057733002";"3.09468102";"125";"0.0700000003";"3.09468102";"125";"0.123";"47.8444405";"48.3460312";"44.4285698";"0"
"55";"2026-02-17";"01:21:39.70";"1771291299704489971";"";"227.699997";"227.800003";"228.199997";"13.8599997";"14.3199997";"13.9200001";"7392";"20102";"18.6991901";"28.7692299";"6";"2.27685094";"899.999878";"4.19999981";"60";"292";"115";"-21.8407897949219";"428.14678668975802";"-2.7000000000000002";"-3.0851364135742201";"3.09468102";"125";"0.0700000003";"3.09468102";"125";"0.1066";"47.5460281";"48.1301613";"44.530159";"0"
"56";"2026-02-17";"01:21:39.80";"1771291299804490827";"";"227.699997";"227.800003";"228.199997";"13.8000002";"14.1999998";"13.6999998";"7424";"20102";"18.5249691";"28.4923096";"6";"2.27685094";"899.999878";"4.19999981";"60";"292";"115";"-22.1501159667969";"427.83746515001599";"-2.7999999999999998";"-3.0855621610328399";"3.09468102";"125";"0.0700000003";"3.09468102";"125";"0.1066";"48.0666695";"48.3492088";"43.9142914";"0"
"57";"2026-02-17";"01:21:39.90";"1771291299904491942";"";"227.699997";"227.800003";"228.199997";"13.8000002";"14.1999998";"13.6999998";"7424";"20102";"18.6411209";"28.6769199";"6";"2.27685094";"899.999878";"4.19999981";"60";"292";"115";"-22.4595031738281";"427.52812896455998";"-3.2000000000000002";"-3.0807937894508099";"3.09468102";"125";"0.0700000003";"3.09468102";"125";"0.12709999999999999";"47.831749";"48.2920609";"44.4603195";"0"
"58";"2026-02-17";"01:21:40.00";"1771291300004493288";"";"227.699997";"227.800003";"228.199997";"13.8000002";"14.1999998";"13.6999998";"7424";"20102";"18.7572594";"28.8615398";"6";"2.27685094";"899.999878";"4.19999981";"60";"292";"115";"-22.7688598632813";"427.21868276596098";"-3.1000000000000001";"-3.1018257141113299";"3.09468102";"125";"0.0700000003";"3.09468102";"125";"0.13120000000000001";"47.5396805";"47.9460297";"44.3650818";"0"
"59";"2026-02-17";"01:21:40.10";"1771291300104493955";"";"227.699997";"227.800003";"228.199997";"13.8000002";"14.1999998";"13.6999998";"7424";"20102";"18.8733997";"29.0307693";"6";"2.27685094";"899.999878";"4.19999981";"60";"292";"115";"-23.0784301757813";"426.909094878605";"-2.7999999999999998";"-3.1023366110502999";"3.09468102";"125";"0.0700000003";"3.09468102";"125";"0.123";"47.7619095";"47.8666687";"43.8285713";"0"
"60";"2026-02-17";"01:21:40.20";"1771291300204495021";"";"227.699997";"227.800003";"228.199997";"13.8000002";"14.1999998";"13.6999998";"7424";"20102";"18.8733997";"29.0307693";"6";"2.27685094";"899.999878";"4.19999981";"60";"292";"115";"-23.3879699707031";"426.59957613263799";"-2.7000000000000002";"-3.0956949506446598";"3.09468102";"125";"0.0700000003";"3.09468102";"125";"0.1066";"48.0539703";"48.4127007";"45.1142807";"0"
"61";"2026-02-17";"01:21:40.30";"1771291300304495373";"";"227.699997";"227.800003";"228.199997";"13.8000002";"14.1999998";"13.6999998";"7424";"20102";"18.8733997";"29.0307693";"6";"2.27685094";"899.999878";"4.19999981";"60";"292";"115";"-23.6972045898438";"426.29034229687301";"-3";"-3.0964612960815399";"3.09468102";"125";"0.0700000003";"3.09468102";"125";"0.123";"47.466671";"47.8444405";"44.7777786";"0"
"62";"2026-02-17";"01:21:40.40";"1771291300404496825";"";"227.699997";"227.800003";"228.199997";"13.8000002";"14.1999998";"13.6999998";"7424";"20102";"19.10569";"29.3999996";"7";"2.27685094";"899.999878";"4.19999981";"60";"292";"115";"-24.0067443847656";"425.980918237141";"-3.7000000000000002";"-3.0691283089652202";"3.09468102";"125";"0.0700000003";"3.09468102";"125";"0.14760000000000001";"47.8190498";"48.6222191";"44.0063515";"0"
"63";"2026-02-17";"01:21:40.50";"1771291300504497356";"";"227.699997";"227.800003";"228.199997";"13.8000002";"14.1999998";"13.6999998";"7424";"20102";"19.2799091";"29.6615391";"7";"2.27685094";"899.999878";"4.19999981";"60";"292";"115";"-24.3163146972656";"425.67122834069397";"-3.2999999999999998";"-3.1010593686744401";"3.09468102";"125";"0.0700000003";"3.09468102";"125";"0.1394";"47.7047615";"48.0857201";"45.2507896";"0"
"64";"2026-02-17";"01:21:40.60";"1771291300604498208";"";"227.699997";"227.800003";"228.199997";"13.8000002";"14.1999998";"13.6999998";"7424";"20102";"19.2799091";"29.6615391";"7";"2.27685094";"899.999878";"4.19999981";"60";"292";"115";"-24.6260375976563";"425.36144869668101";"-2.3999999999999999";"-3.1178338186919099";"3.09468102";"125";"0.0700000003";"3.09468102";"125";"0.1066";"47.5714302";"48.2603188";"44.5015907";"0"
